NPartida,Clube,idSubstituido,idSubstituto
76,Palmeiras - SP,925.0,223.0
77,Internacional - RS,919.0,405.0
77,Internacional - RS,,1032.0
77,Internacional - RS,830.0,660.0
77,Internacional - RS,958.0,878.0
77,Bahia - BA,237.0,993.0
77,Bahia - BA,170.0,2.0
77,Bahia - BA,,933.0
78,Athletico Paranaense - PR,275.0,976.0
78,Athletico Paranaense - PR,799.0,
78,Athletico Paranaense - PR,143.0,27.0
78,Athletico Paranaense - PR,670.0,
78,Athletico Paranaense - PR,1016.0,1055.0
78,Grêmio - RS,,53.0
78,Grêmio - RS,614.0,
78,Grêmio - RS,250.0,471.0
78,Grêmio - RS,250.0,472.0
78,Grêmio - RS,240.0,778.0
78,Grêmio - RS,240.0,782.0
78,Grêmio - RS,649.0,
79,Fortaleza - CE,522.0,947.0
79,Fortaleza - CE,,341.0
79,Fortaleza - CE,121.0,336.0
79,Fortaleza - CE,383.0,518.0
79,Fortaleza - CE,963.0,977.0
79,Vasco da Gama S.a.f. - RJ,,597.0
79,Vasco da Gama S.a.f. - RJ,139.0,708.0
79,Vasco da Gama S.a.f. - RJ,28.0,
79,Vasco da Gama S.a.f. - RJ,429.0,
79,Vasco da Gama S.a.f. - RJ,674.0,727.0
80,Cuiabá Saf - MT,861.0,513.0
80,Cuiabá Saf - MT,1036.0,
80,Cuiabá Saf - MT,920.0,
80,Cuiabá Saf - MT,923.0,
80,Cuiabá Saf - MT,891.0,419.0
80,Cuiabá Saf - MT,499.0,790.0
81,Fluminense - RJ,272.0,673.0
81,Fluminense - RJ,810.0,561.0
81,Fluminense - RJ,1003.0,961.0
81,Fluminense - RJ,682.0,168.0
81,Red Bull Bragantino - SP,376.0,382.0
81,Red Bull Bragantino - SP,594.0,209.0
81,Red Bull Bragantino - SP,730.0,967.0
81,Red Bull Bragantino - SP,226.0,425.0
81,Red Bull Bragantino - SP,646.0,347.0
82,Vasco da Gama S.a.f. - RJ,,708.0
82,Vasco da Gama S.a.f. - RJ,597.0,139.0
82,Vasco da Gama S.a.f. - RJ,28.0,305.0
82,Flamengo - RJ,966.0,
82,Flamengo - RJ,75.0,283.0
82,Flamengo - RJ,,986.0
82,Flamengo - RJ,329.0,243.0
83,Palmeiras - SP,655.0,447.0
83,Palmeiras - SP,72.0,
83,Palmeiras - SP,320.0,890.0
83,Palmeiras - SP,511.0,252.0
83,Palmeiras - SP,925.0,509.0
84,Santos - SP,37.0,907.0
84,Santos - SP,195.0,
84,Santos - SP,495.0,
84,Santos - SP,,
84,Santos - SP,,99.0
84,Internacional - RS,660.0,638.0
84,Internacional - RS,1014.0,405.0
84,Internacional - RS,1032.0,958.0
84,Internacional - RS,133.0,435.0
84,Internacional - RS,458.0,726.0
85,Goiás - GO,313.0,844.0
85,Goiás - GO,423.0,662.0
85,Goiás - GO,1007.0,24.0
85,Goiás - GO,1008.0,24.0
85,Goiás - GO,,343.0
85,Cuiabá Saf - MT,1036.0,790.0
85,Cuiabá Saf - MT,175.0,920.0
85,Cuiabá Saf - MT,175.0,923.0
85,Cuiabá Saf - MT,179.0,416.0
85,Cuiabá Saf - MT,499.0,221.0
85,Cuiabá Saf - MT,861.0,45.0
86,Cruzeiro Saf - MG,328.0,
86,Cruzeiro Saf - MG,737.0,666.0
86,Cruzeiro Saf - MG,,
86,Cruzeiro Saf - MG,1048.0,948.0
86,Atlético Mineiro - MG,200.0,804.0
86,Atlético Mineiro - MG,813.0,881.0
86,Atlético Mineiro - MG,394.0,803.0
87,Grêmio - RS,,
87,Grêmio - RS,645.0,
87,Grêmio - RS,250.0,471.0
87,Grêmio - RS,250.0,472.0
87,Grêmio - RS,268.0,614.0
87,Grêmio - RS,288.0,240.0
87,São Paulo - SP,1038.0,910.0
87,São Paulo - SP,765.0,691.0
87,São Paulo - SP,38.0,642.0
87,São Paulo - SP,858.0,780.0
87,São Paulo - SP,16.0,169.0
88,Athletico Paranaense - PR,,143.0
88,Athletico Paranaense - PR,13.0,918.0
88,Athletico Paranaense - PR,1022.0,962.0
88,Athletico Paranaense - PR,27.0,228.0
88,Athletico Paranaense - PR,393.0,964.0
88,Botafogo - RJ,162.0,
88,Botafogo - RJ,620.0,432.0
88,Botafogo - RJ,622.0,432.0
88,Botafogo - RJ,658.0,485.0
88,Botafogo - RJ,584.0,852.0
88,Botafogo - RJ,503.0,620.0
88,Botafogo - RJ,503.0,622.0
89,Fortaleza - CE,977.0,522.0
89,Fortaleza - CE,383.0,1004.0
89,Fortaleza - CE,515.0,341.0
89,Fortaleza - CE,121.0,947.0
89,Bahia - BA,529.0,184.0
89,Bahia - BA,237.0,993.0
89,Bahia - BA,2.0,140.0
89,Bahia - BA,1019.0,311.0
90,America Saf - MG,46.0,875.0
90,America Saf - MG,83.0,909.0
90,America Saf - MG,338.0,
90,America Saf - MG,625.0,30.0
90,America Saf - MG,714.0,528.0
90,America Saf - MG,717.0,528.0
90,Corinthians - SP,258.0,877.0
90,Corinthians - SP,,261.0
90,Corinthians - SP,,334.0
90,Corinthians - SP,1068.0,827.0
90,Corinthians - SP,1068.0,832.0
91,Flamengo - RJ,243.0,104.0
91,Flamengo - RJ,294.0,824.0
91,Flamengo - RJ,329.0,986.0
91,Flamengo - RJ,1049.0,351.0
91,Flamengo - RJ,581.0,75.0
91,Grêmio - RS,1030.0,778.0
91,Grêmio - RS,1030.0,782.0
91,Grêmio - RS,471.0,240.0
91,Grêmio - RS,472.0,240.0
91,Grêmio - RS,288.0,
92,Botafogo - RJ,162.0,620.0
92,Botafogo - RJ,162.0,622.0
92,Botafogo - RJ,284.0,744.0
92,Botafogo - RJ,503.0,749.0
92,Botafogo - RJ,658.0,485.0
92,Botafogo - RJ,852.0,584.0
92,Fortaleza - CE,121.0,947.0
92,Fortaleza - CE,383.0,1004.0
92,Fortaleza - CE,345.0,336.0
92,Fortaleza - CE,977.0,515.0
92,Fortaleza - CE,112.0,518.0
93,São Paulo - SP,684.0,691.0
93,São Paulo - SP,312.0,525.0
93,São Paulo - SP,765.0,910.0
93,São Paulo - SP,642.0,169.0
93,São Paulo - SP,38.0,912.0
93,Palmeiras - SP,533.0,427.0
93,Palmeiras - SP,320.0,890.0
93,Palmeiras - SP,862.0,252.0
93,Palmeiras - SP,213.0,85.0
93,Palmeiras - SP,925.0,223.0
94,Corinthians - SP,105.0,257.0
94,Corinthians - SP,258.0,1047.0
94,Corinthians - SP,827.0,1068.0
94,Corinthians - SP,832.0,1068.0
94,Corinthians - SP,877.0,
94,Corinthians - SP,350.0,927.0
94,Cuiabá Saf - MT,175.0,920.0
94,Cuiabá Saf - MT,175.0,923.0
94,Cuiabá Saf - MT,1036.0,
94,Cuiabá Saf - MT,179.0,416.0
94,Cuiabá Saf - MT,221.0,790.0
94,Cuiabá Saf - MT,282.0,990.0
95,Goiás - GO,1056.0,343.0
95,Goiás - GO,662.0,615.0
95,Goiás - GO,242.0,
95,Goiás - GO,89.0,24.0
95,Goiás - GO,90.0,24.0
95,Goiás - GO,97.0,24.0
95,Goiás - GO,98.0,24.0
95,Fluminense - RJ,324.0,961.0
95,Fluminense - RJ,682.0,168.0
95,Fluminense - RJ,742.0,687.0
95,Fluminense - RJ,,
95,Fluminense - RJ,561.0,494.0
96,Atlético Mineiro - MG,149.0,200.0
96,Atlético Mineiro - MG,410.0,804.0
96,Atlético Mineiro - MG,931.0,339.0
96,Red Bull Bragantino - SP,502.0,368.0
96,Red Bull Bragantino - SP,382.0,694.0
96,Red Bull Bragantino - SP,206.0,23.0
96,Red Bull Bragantino - SP,1021.0,347.0
96,Red Bull Bragantino - SP,619.0,967.0
97,Internacional - RS,354.0,726.0
97,Internacional - RS,364.0,726.0
97,Internacional - RS,830.0,610.0
97,Internacional - RS,1014.0,911.0
97,Internacional - RS,1032.0,435.0
97,Internacional - RS,660.0,638.0
97,Vasco da Gama S.a.f. - RJ,28.0,
97,Vasco da Gama S.a.f. - RJ,504.0,229.0
97,Vasco da Gama S.a.f. - RJ,674.0,899.0
97,Vasco da Gama S.a.f. - RJ,699.0,621.0
97,Vasco da Gama S.a.f. - RJ,868.0,305.0
98,Santos - SP,632.0,907.0
98,Santos - SP,689.0,99.0
98,Santos - SP,,457.0
98,Santos - SP,,463.0
98,Santos - SP,37.0,344.0
98,Santos - SP,1064.0,
99,Bahia - BA,237.0,993.0
99,Bahia - BA,,
99,Bahia - BA,1019.0,
99,Bahia - BA,955.0,600.0
99,Cruzeiro Saf - MG,,
99,Cruzeiro Saf - MG,1048.0,948.0
99,Cruzeiro Saf - MG,328.0,
100,America Saf - MG,46.0,1037.0
100,America Saf - MG,83.0,562.0
100,America Saf - MG,236.0,875.0
100,America Saf - MG,262.0,913.0
100,America Saf - MG,625.0,909.0
100,Athletico Paranaense - PR,1022.0,962.0
100,Athletico Paranaense - PR,393.0,728.0
100,Athletico Paranaense - PR,27.0,
100,Athletico Paranaense - PR,13.0,976.0
100,Athletico Paranaense - PR,143.0,1055.0
101,Fluminense - RJ,145.0,265.0
101,Fluminense - RJ,561.0,742.0
101,Fluminense - RJ,324.0,494.0
101,Fluminense - RJ,687.0,
101,Atlético Mineiro - MG,149.0,210.0
101,Atlético Mineiro - MG,813.0,804.0
101,Atlético Mineiro - MG,259.0,200.0
101,Atlético Mineiro - MG,394.0,410.0
102,Vasco da Gama S.a.f. - RJ,727.0,597.0
