NPartida,Time,Camisa,Apelido,href
234,Botafogo - RJ,39,Janderson,https://www.cbf.com.br/futebol-brasileiro/atletas/444079?exercicio=2023
234,Botafogo - RJ,5,Danilo,https://www.cbf.com.br/futebol-brasileiro/atletas/352677?exercicio=2023
234,Botafogo - RJ,94,Philipe,https://www.cbf.com.br/futebol-brasileiro/atletas/351794?exercicio=2023
235,Goiás - GO,23,Tadeu,https://www.cbf.com.br/futebol-brasileiro/atletas/308316?exercicio=2023
235,Goiás - GO,3,Halter,https://www.cbf.com.br/futebol-brasileiro/atletas/440063?exercicio=2023
235,Goiás - GO,9,Matheus Babi,https://www.cbf.com.br/futebol-brasileiro/atletas/405543?exercicio=2023
235,Goiás - GO,49,DENZEL,https://www.cbf.com.br/futebol-brasileiro/atletas/608091?exercicio=2023
235,Goiás - GO,77,Allano,https://www.cbf.com.br/futebol-brasileiro/atletas/370695?exercicio=2023
235,Goiás - GO,7,Vinicius,https://www.cbf.com.br/futebol-brasileiro/atletas/312048?exercicio=2023
235,Goiás - GO,70,Anderson,https://www.cbf.com.br/futebol-brasileiro/atletas/521065?exercicio=2023
235,Goiás - GO,10,Julian,https://www.cbf.com.br/futebol-brasileiro/atletas/793801?exercicio=2023
235,Goiás - GO,55,Luis,https://www.cbf.com.br/futebol-brasileiro/atletas/383906?exercicio=2023
235,Goiás - GO,27,Alesson,https://www.cbf.com.br/futebol-brasileiro/atletas/443663?exercicio=2023
235,Goiás - GO,60,Guilherme,https://www.cbf.com.br/futebol-brasileiro/atletas/190009?exercicio=2023
235,Goiás - GO,95,Vinicius,https://www.cbf.com.br/futebol-brasileiro/atletas/450596?exercicio=2023
235,Goiás - GO,2,Magno Jose,https://www.cbf.com.br/futebol-brasileiro/atletas/328949?exercicio=2023
235,Goiás - GO,19,Bruno,https://www.cbf.com.br/futebol-brasileiro/atletas/329952?exercicio=2023
235,Goiás - GO,40,Morelli,https://www.cbf.com.br/futebol-brasileiro/atletas/433565?exercicio=2023
235,Goiás - GO,66,Hugo,https://www.cbf.com.br/futebol-brasileiro/atletas/403342?exercicio=2023
235,Flamengo - RJ,17,ROSSI,https://www.cbf.com.br/futebol-brasileiro/atletas/815100?exercicio=2023
235,Flamengo - RJ,6,Ayrton Lucas,https://www.cbf.com.br/futebol-brasileiro/atletas/432491?exercicio=2023
235,Flamengo - RJ,20,Gerson,https://www.cbf.com.br/futebol-brasileiro/atletas/310733?exercicio=2023
235,Flamengo - RJ,11,Everton,https://www.cbf.com.br/futebol-brasileiro/atletas/379065?exercicio=2023
235,Flamengo - RJ,27,Bruno Henrique,https://www.cbf.com.br/futebol-brasileiro/atletas/401839?exercicio=2023
235,Flamengo - RJ,7,Éverton Ribeiro,https://www.cbf.com.br/futebol-brasileiro/atletas/177444?exercicio=2023
235,Flamengo - RJ,48,Igor Jesus,https://www.cbf.com.br/futebol-brasileiro/atletas/568563?exercicio=2023
235,Flamengo - RJ,15,Fabricio Bruno,https://www.cbf.com.br/futebol-brasileiro/atletas/389228?exercicio=2023
235,Flamengo - RJ,9,Pedro,https://www.cbf.com.br/futebol-brasileiro/atletas/303716?exercicio=2023
235,Flamengo - RJ,30,Pablo,https://www.cbf.com.br/futebol-brasileiro/atletas/292526?exercicio=2023
235,Flamengo - RJ,8,Thiago Maia,https://www.cbf.com.br/futebol-brasileiro/atletas/384124?exercicio=2023
235,Flamengo - RJ,29,Victor Hugo,https://www.cbf.com.br/futebol-brasileiro/atletas/610109?exercicio=2023
235,Flamengo - RJ,44,Pedrinho,https://www.cbf.com.br/futebol-brasileiro/atletas/599519?exercicio=2023
235,Flamengo - RJ,34,Matheuzinho,https://www.cbf.com.br/futebol-brasileiro/atletas/565578?exercicio=2023
235,Goiás - GO,88,Rangel,https://www.cbf.com.br/futebol-brasileiro/atletas/186722?exercicio=2023
235,Goiás - GO,13,Bruno,https://www.cbf.com.br/futebol-brasileiro/atletas/431814?exercicio=2023
235,Goiás - GO,11,Diego,https://www.cbf.com.br/futebol-brasileiro/atletas/376405?exercicio=2023
235,Goiás - GO,22,Apodi,https://www.cbf.com.br/futebol-brasileiro/atletas/172576?exercicio=2023
235,Goiás - GO,8,Higor,https://www.cbf.com.br/futebol-brasileiro/atletas/427004?exercicio=2023
235,Goiás - GO,4,Sidimar,https://www.cbf.com.br/futebol-brasileiro/atletas/299156?exercicio=2023
235,Goiás - GO,43,Edu,https://www.cbf.com.br/futebol-brasileiro/atletas/509619?exercicio=2023
235,Flamengo - RJ,25,Matheus Cunha,https://www.cbf.com.br/futebol-brasileiro/atletas/524493?exercicio=2023
235,Flamengo - RJ,52,Evertton,https://www.cbf.com.br/futebol-brasileiro/atletas/567910?exercicio=2023
235,Flamengo - RJ,1,Santos,https://www.cbf.com.br/futebol-brasileiro/atletas/293428?exercicio=2023
235,Flamengo - RJ,19,Lorran,https://www.cbf.com.br/futebol-brasileiro/atletas/689168?exercicio=2023
235,Flamengo - RJ,39,Zé Welinton,https://www.cbf.com.br/futebol-brasileiro/atletas/639359?exercicio=2023
235,Flamengo - RJ,33,CLEITON,https://www.cbf.com.br/futebol-brasileiro/atletas/639459?exercicio=2023
235,Flamengo - RJ,23,David Luiz,https://www.cbf.com.br/futebol-brasileiro/atletas/172367?exercicio=2023
235,Flamengo - RJ,37,Petterson,https://www.cbf.com.br/futebol-brasileiro/atletas/610193?exercicio=2023
235,Flamengo - RJ,3,Rodrigo Caio,https://www.cbf.com.br/futebol-brasileiro/atletas/316645?exercicio=2023
236,Atlético Mineiro - MG,22,Everson,https://www.cbf.com.br/futebol-brasileiro/atletas/188398?exercicio=2023
236,Atlético Mineiro - MG,9,Pavon,https://www.cbf.com.br/futebol-brasileiro/atletas/772443?exercicio=2023
236,Atlético Mineiro - MG,15,Zaracho,https://www.cbf.com.br/futebol-brasileiro/atletas/703937?exercicio=2023
236,Atlético Mineiro - MG,10,Paulinho,https://www.cbf.com.br/futebol-brasileiro/atletas/385658?exercicio=2023
236,Atlético Mineiro - MG,4,Rever,https://www.cbf.com.br/futebol-brasileiro/atletas/167509?exercicio=2023
236,Atlético Mineiro - MG,13,Guilherme Arana,https://www.cbf.com.br/futebol-brasileiro/atletas/339258?exercicio=2023
236,Atlético Mineiro - MG,3,Bruno Fuchs,https://www.cbf.com.br/futebol-brasileiro/atletas/401025?exercicio=2023
236,Atlético Mineiro - MG,7,Hulk,https://www.cbf.com.br/futebol-brasileiro/atletas/163056?exercicio=2023
236,Atlético Mineiro - MG,14,Alan Kardec,https://www.cbf.com.br/futebol-brasileiro/atletas/178095?exercicio=2023
236,Atlético Mineiro - MG,5,Otavio,https://www.cbf.com.br/futebol-brasileiro/atletas/320930?exercicio=2023
236,Atlético Mineiro - MG,21,Rodrigo Battaglia,https://www.cbf.com.br/futebol-brasileiro/atletas/801082?exercicio=2023
236,Atlético Mineiro - MG,28,Muricio Lemos,https://www.cbf.com.br/futebol-brasileiro/atletas/794757?exercicio=2023
236,Atlético Mineiro - MG,34,Jemerson,https://www.cbf.com.br/futebol-brasileiro/atletas/335312?exercicio=2023
236,Atlético Mineiro - MG,38,Pedrinho,https://www.cbf.com.br/futebol-brasileiro/atletas/429638?exercicio=2023
236,Atlético Mineiro - MG,8,Edenilson,https://www.cbf.com.br/futebol-brasileiro/atletas/306270?exercicio=2023
236,Atlético Mineiro - MG,25,Mariano,https://www.cbf.com.br/futebol-brasileiro/atletas/170144?exercicio=2023
236,Cuiabá Saf - MT,1,Walter,https://www.cbf.com.br/futebol-brasileiro/atletas/177853?exercicio=2023
236,Cuiabá Saf - MT,33,ALAN,https://www.cbf.com.br/futebol-brasileiro/atletas/706429?exercicio=2023
236,Cuiabá Saf - MT,16,Deyverson,https://www.cbf.com.br/futebol-brasileiro/atletas/359696?exercicio=2023
236,Cuiabá Saf - MT,88,Fernando,https://www.cbf.com.br/futebol-brasileiro/atletas/399713?exercicio=2023
236,Cuiabá Saf - MT,31,Lucas,https://www.cbf.com.br/futebol-brasileiro/atletas/389361?exercicio=2023
236,Cuiabá Saf - MT,4,Marllon,https://www.cbf.com.br/futebol-brasileiro/atletas/299840?exercicio=2023
236,Cuiabá Saf - MT,2,Matheus Alexandre,https://www.cbf.com.br/futebol-brasileiro/atletas/517052?exercicio=2023
236,Cuiabá Saf - MT,14,Raniele,https://www.cbf.com.br/futebol-brasileiro/atletas/512119?exercicio=2023
236,Cuiabá Saf - MT,6,Uendel,https://www.cbf.com.br/futebol-brasileiro/atletas/175320?exercicio=2023
236,Cuiabá Saf - MT,20,RIKELME,https://www.cbf.com.br/futebol-brasileiro/atletas/605568?exercicio=2023
236,Cuiabá Saf - MT,27,Denilson,https://www.cbf.com.br/futebol-brasileiro/atletas/524341?exercicio=2023
236,Cuiabá Saf - MT,10,Pablo Ceppelini Gatto,https://www.cbf.com.br/futebol-brasileiro/atletas/793589?exercicio=2023
236,Cuiabá Saf - MT,11,Wellington Silva,https://www.cbf.com.br/futebol-brasileiro/atletas/306146?exercicio=2023
236,Cuiabá Saf - MT,22,DERIK,https://www.cbf.com.br/futebol-brasileiro/atletas/639064?exercicio=2023
236,Cuiabá Saf - MT,29,Clayson,https://www.cbf.com.br/futebol-brasileiro/atletas/376734?exercicio=2023
236,Cuiabá Saf - MT,82,PABLO,https://www.cbf.com.br/futebol-brasileiro/atletas/777969?exercicio=2023
236,Atlético Mineiro - MG,31,Matheus Mendes,https://www.cbf.com.br/futebol-brasileiro/atletas/462152?exercicio=2023
236,Atlético Mineiro - MG,49,Patrick,https://www.cbf.com.br/futebol-brasileiro/atletas/315585?exercicio=2023
236,Atlético Mineiro - MG,23,Alan Franco,https://www.cbf.com.br/futebol-brasileiro/atletas/699171?exercicio=2023
236,Atlético Mineiro - MG,20,Hyoran,https://www.cbf.com.br/futebol-brasileiro/atletas/304434?exercicio=2023
236,Atlético Mineiro - MG,26,Renzo Saravia,https://www.cbf.com.br/futebol-brasileiro/atletas/695696?exercicio=2023
236,Atlético Mineiro - MG,44,Rubens,https://www.cbf.com.br/futebol-brasileiro/atletas/547882?exercicio=2023
236,Atlético Mineiro - MG,17,Igor Gomes,https://www.cbf.com.br/futebol-brasileiro/atletas/337713?exercicio=2023
236,Cuiabá Saf - MT,21,Joao Carlos,https://www.cbf.com.br/futebol-brasileiro/atletas/174755?exercicio=2023
236,Cuiabá Saf - MT,34,Allyson,https://www.cbf.com.br/futebol-brasileiro/atletas/410105?exercicio=2023
236,Cuiabá Saf - MT,55,CALEBE,https://www.cbf.com.br/futebol-brasileiro/atletas/613826?exercicio=2023
236,Cuiabá Saf - MT,17,Emerson,https://www.cbf.com.br/futebol-brasileiro/atletas/610886?exercicio=2023
236,Cuiabá Saf - MT,8,Ronald,https://www.cbf.com.br/futebol-brasileiro/atletas/383384?exercicio=2023
236,Cuiabá Saf - MT,94,Patric,https://www.cbf.com.br/futebol-brasileiro/atletas/357487?exercicio=2023
236,Cuiabá Saf - MT,9,PITTA,https://www.cbf.com.br/futebol-brasileiro/atletas/750089?exercicio=2023
237,Grêmio - RS,12,Gabriel Grando,https://www.cbf.com.br/futebol-brasileiro/atletas/443904?exercicio=2023
237,Grêmio - RS,18,Joao Pedro,https://www.cbf.com.br/futebol-brasileiro/atletas/376586?exercicio=2023
237,Grêmio - RS,5,R. Ely,https://www.cbf.com.br/futebol-brasileiro/atletas/819942?exercicio=2023
237,Grêmio - RS,15,Uvini,https://www.cbf.com.br/futebol-brasileiro/atletas/187314?exercicio=2023
237,Grêmio - RS,6,Reinaldo,https://www.cbf.com.br/futebol-brasileiro/atletas/332318?exercicio=2023
237,Grêmio - RS,20,Villasanti,https://www.cbf.com.br/futebol-brasileiro/atletas/727270?exercicio=2023
237,Grêmio - RS,34,Bruno Alves,https://www.cbf.com.br/futebol-brasileiro/atletas/312015?exercicio=2023
237,Grêmio - RS,19,Cristaldo,https://www.cbf.com.br/futebol-brasileiro/atletas/793449?exercicio=2023
237,Grêmio - RS,13,Galdino,https://www.cbf.com.br/futebol-brasileiro/atletas/415027?exercicio=2023
237,Grêmio - RS,11,Joao Pedro,https://www.cbf.com.br/futebol-brasileiro/atletas/293422?exercicio=2023
237,Grêmio - RS,77,Andre,https://www.cbf.com.br/futebol-brasileiro/atletas/646081?exercicio=2023
237,Grêmio - RS,9,Suarez,https://www.cbf.com.br/futebol-brasileiro/atletas/793604?exercicio=2023
237,Grêmio - RS,35,Ronald,https://www.cbf.com.br/futebol-brasileiro/atletas/600270?exercicio=2023
237,Grêmio - RS,23,Pepe,https://www.cbf.com.br/futebol-brasileiro/atletas/321898?exercicio=2023
237,Grêmio - RS,14,Nathan,https://www.cbf.com.br/futebol-brasileiro/atletas/344314?exercicio=2023
237,Grêmio - RS,10,Ferreira,https://www.cbf.com.br/futebol-brasileiro/atletas/505058?exercicio=2023
237,Palmeiras - SP,21,Weverton,https://www.cbf.com.br/futebol-brasileiro/atletas/169050?exercicio=2023
237,Palmeiras - SP,9,Endrick,https://www.cbf.com.br/futebol-brasileiro/atletas/691597?exercicio=2023
237,Palmeiras - SP,10,Rony,https://www.cbf.com.br/futebol-brasileiro/atletas/427806?exercicio=2023
237,Palmeiras - SP,2,Marcos Rocha,https://www.cbf.com.br/futebol-brasileiro/atletas/176390?exercicio=2023
237,Palmeiras - SP,37,Kevin,https://www.cbf.com.br/futebol-brasileiro/atletas/614961?exercicio=2023
237,Palmeiras - SP,14,Artur,https://www.cbf.com.br/futebol-brasileiro/atletas/419646?exercicio=2023
237,Palmeiras - SP,31,Luis Guilherme,https://www.cbf.com.br/futebol-brasileiro/atletas/691605?exercicio=2023
237,Palmeiras - SP,26,Murilo,https://www.cbf.com.br/futebol-brasileiro/atletas/392224?exercicio=2023
237,Palmeiras - SP,15,Gustavo Gomez,https://www.cbf.com.br/futebol-brasileiro/atletas/633571?exercicio=2023
237,Palmeiras - SP,22,Joaquin Piquerez,https://www.cbf.com.br/futebol-brasileiro/atletas/725766?exercicio=2023
237,Palmeiras - SP,8,Ze Rafael,https://www.cbf.com.br/futebol-brasileiro/atletas/330886?exercicio=2023
237,Palmeiras - SP,19,Breno,https://www.cbf.com.br/futebol-brasileiro/atletas/389378?exercicio=2023
237,Palmeiras - SP,25,Gabriel Menino,https://www.cbf.com.br/futebol-brasileiro/atletas/501063?exercicio=2023
237,Palmeiras - SP,27,Richard Rios,https://www.cbf.com.br/futebol-brasileiro/atletas/672172?exercicio=2023
237,Palmeiras - SP,12,Mayke,https://www.cbf.com.br/futebol-brasileiro/atletas/312950?exercicio=2023
237,Palmeiras - SP,23,Raphael Veiga,https://www.cbf.com.br/futebol-brasileiro/atletas/308405?exercicio=2023
237,Grêmio - RS,31,Caique,https://www.cbf.com.br/futebol-brasileiro/atletas/383559?exercicio=2023
237,Grêmio - RS,2,Fabio,https://www.cbf.com.br/futebol-brasileiro/atletas/175726?exercicio=2023
237,Grêmio - RS,7,Luan,https://www.cbf.com.br/futebol-brasileiro/atletas/409960?exercicio=2023
237,Grêmio - RS,53,G. Martins,https://www.cbf.com.br/futebol-brasileiro/atletas/623588?exercicio=2023
237,Grêmio - RS,21,Iturbe,https://www.cbf.com.br/futebol-brasileiro/atletas/816320?exercicio=2023
237,Grêmio - RS,22,Besozzi,https://www.cbf.com.br/futebol-brasileiro/atletas/819855?exercicio=2023
237,Grêmio - RS,54,Cuiabano,https://www.cbf.com.br/futebol-brasileiro/atletas/613238?exercicio=2023
237,Palmeiras - SP,42,Marcelo Lomba,https://www.cbf.com.br/futebol-brasileiro/atletas/157264?exercicio=2023
237,Palmeiras - SP,35,Fabinho,https://www.cbf.com.br/futebol-brasileiro/atletas/547222?exercicio=2023
237,Palmeiras - SP,6,Vanderlan,https://www.cbf.com.br/futebol-brasileiro/atletas/554444?exercicio=2023
237,Palmeiras - SP,32,Gustavo Garcia,https://www.cbf.com.br/futebol-brasileiro/atletas/501573?exercicio=2023
237,Palmeiras - SP,40,Jhon Jhon,https://www.cbf.com.br/futebol-brasileiro/atletas/633579?exercicio=2023
237,Palmeiras - SP,13,Luan Garcia,https://www.cbf.com.br/futebol-brasileiro/atletas/307406?exercicio=2023
237,Palmeiras - SP,30,Jailson,https://www.cbf.com.br/futebol-brasileiro/atletas/407095?exercicio=2023
238,Athletico Paranaense - PR,24,Leo Linck,https://www.cbf.com.br/futebol-brasileiro/atletas/523801?exercicio=2023
238,Athletico Paranaense - PR,25,Cacá,https://www.cbf.com.br/futebol-brasileiro/atletas/510110?exercicio=2023
238,Athletico Paranaense - PR,37,Lucas Esquivel,https://www.cbf.com.br/futebol-brasileiro/atletas/815502?exercicio=2023
238,Athletico Paranaense - PR,44,Thiago Heleno,https://www.cbf.com.br/futebol-brasileiro/atletas/171788?exercicio=2023
238,Athletico Paranaense - PR,26,Erick,https://www.cbf.com.br/futebol-brasileiro/atletas/376073?exercicio=2023
238,Athletico Paranaense - PR,5,Fernandinho,https://www.cbf.com.br/futebol-brasileiro/atletas/160735?exercicio=2023
238,Athletico Paranaense - PR,80,Alex Santana,https://www.cbf.com.br/futebol-brasileiro/atletas/354387?exercicio=2023
238,Athletico Paranaense - PR,14,Canobbio,https://www.cbf.com.br/futebol-brasileiro/atletas/756284?exercicio=2023
238,Athletico Paranaense - PR,9,Vitor Roque,https://www.cbf.com.br/futebol-brasileiro/atletas/631735?exercicio=2023
238,Athletico Paranaense - PR,92,Pablo,https://www.cbf.com.br/futebol-brasileiro/atletas/307317?exercicio=2023
238,Athletico Paranaense - PR,10,Zapelli,https://www.cbf.com.br/futebol-brasileiro/atletas/818807?exercicio=2023
238,Athletico Paranaense - PR,28,Cuello,https://www.cbf.com.br/futebol-brasileiro/atletas/695547?exercicio=2023
238,Athletico Paranaense - PR,22,Madson,https://www.cbf.com.br/futebol-brasileiro/atletas/321829?exercicio=2023
238,Athletico Paranaense - PR,33,Bruno Peres,https://www.cbf.com.br/futebol-brasileiro/atletas/303981?exercicio=2023
238,Athletico Paranaense - PR,8,Vitor Bueno,https://www.cbf.com.br/futebol-brasileiro/atletas/322748?exercicio=2023
238,Internacional - RS,33,Rochet,https://www.cbf.com.br/futebol-brasileiro/atletas/817159?exercicio=2023
238,Internacional - RS,16,BUSTOS,https://www.cbf.com.br/futebol-brasileiro/atletas/750897?exercicio=2023
238,Internacional - RS,29,Dalbert,https://www.cbf.com.br/futebol-brasileiro/atletas/350158?exercicio=2023
238,Internacional - RS,6,Rene,https://www.cbf.com.br/futebol-brasileiro/atletas/346636?exercicio=2023
238,Internacional - RS,23,Gabriel,https://www.cbf.com.br/futebol-brasileiro/atletas/320839?exercicio=2023
238,Internacional - RS,21,Igor Gomes,https://www.cbf.com.br/futebol-brasileiro/atletas/535449?exercicio=2023
238,Internacional - RS,14,Carlos de Pena,https://www.cbf.com.br/futebol-brasileiro/atletas/756803?exercicio=2023
238,Internacional - RS,45,Lucca,https://www.cbf.com.br/futebol-brasileiro/atletas/587391?exercicio=2023
238,Internacional - RS,13,Valencia,https://www.cbf.com.br/futebol-brasileiro/atletas/815691?exercicio=2023
238,Internacional - RS,41,Matheus,https://www.cbf.com.br/futebol-brasileiro/atletas/586449?exercicio=2023
238,Internacional - RS,11,WANDERSON,https://www.cbf.com.br/futebol-brasileiro/atletas/753325?exercicio=2023
238,Internacional - RS,9,Luiz Adriano,https://www.cbf.com.br/futebol-brasileiro/atletas/165924?exercicio=2023
238,Internacional - RS,10,Alan Patrick,https://www.cbf.com.br/futebol-brasileiro/atletas/305976?exercicio=2023
238,Internacional - RS,22,Nicolas Hernandez,https://www.cbf.com.br/futebol-brasileiro/atletas/725558?exercicio=2023
238,Internacional - RS,25,Gabriel Mercado,https://www.cbf.com.br/futebol-brasileiro/atletas/723593?exercicio=2023
238,Internacional - RS,8,Bruno,https://www.cbf.com.br/futebol-brasileiro/atletas/292132?exercicio=2023
238,Athletico Paranaense - PR,41,Mycael,https://www.cbf.com.br/futebol-brasileiro/atletas/615317?exercicio=2023
238,Athletico Paranaense - PR,11,Willian,https://www.cbf.com.br/futebol-brasileiro/atletas/166061?exercicio=2023
238,Athletico Paranaense - PR,19,Thiago,https://www.cbf.com.br/futebol-brasileiro/atletas/584170?exercicio=2023
238,Athletico Paranaense - PR,21,Vinícius Kauê,https://www.cbf.com.br/futebol-brasileiro/atletas/567420?exercicio=2023
238,Athletico Paranaense - PR,42,Matheus Felipe,https://www.cbf.com.br/futebol-brasileiro/atletas/502008?exercicio=2023
238,Athletico Paranaense - PR,4,Kaique,https://www.cbf.com.br/futebol-brasileiro/atletas/442170?exercicio=2023
238,Athletico Paranaense - PR,32,Luciano Arriagada,https://www.cbf.com.br/futebol-brasileiro/atletas/793569?exercicio=2023
238,Athletico Paranaense - PR,35,Romulo,https://www.cbf.com.br/futebol-brasileiro/atletas/622272?exercicio=2023
238,Internacional - RS,1,Keiller,https://www.cbf.com.br/futebol-brasileiro/atletas/363886?exercicio=2023
238,Internacional - RS,27,Mauricio,https://www.cbf.com.br/futebol-brasileiro/atletas/542337?exercicio=2023
238,Internacional - RS,40,Romulo,https://www.cbf.com.br/futebol-brasileiro/atletas/524647?exercicio=2023
238,Internacional - RS,36,THAUAN LARA,https://www.cbf.com.br/futebol-brasileiro/atletas/616284?exercicio=2023
238,Internacional - RS,17,Gustavo,https://www.cbf.com.br/futebol-brasileiro/atletas/295214?exercicio=2023
238,Internacional - RS,20,Aranguiz,https://www.cbf.com.br/futebol-brasileiro/atletas/459696?exercicio=2023
238,Internacional - RS,42,Gabriel Barros,https://www.cbf.com.br/futebol-brasileiro/atletas/539977?exercicio=2023
239,Bahia - BA,22,Marcos Felipe,https://www.cbf.com.br/futebol-brasileiro/atletas/318563?exercicio=2023
239,Bahia - BA,16,Thaciano,https://www.cbf.com.br/futebol-brasileiro/atletas/391953?exercicio=2023
239,Bahia - BA,31,Vitor Hugo,https://www.cbf.com.br/futebol-brasileiro/atletas/300140?exercicio=2023
239,Bahia - BA,20,Yago Felipe,https://www.cbf.com.br/futebol-brasileiro/atletas/303718?exercicio=2023
239,Bahia - BA,19,Mugni,https://www.cbf.com.br/futebol-brasileiro/atletas/459744?exercicio=2023
239,Bahia - BA,7,Ademir,https://www.cbf.com.br/futebol-brasileiro/atletas/438212?exercicio=2023
239,Bahia - BA,46,Luciano Juba,https://www.cbf.com.br/futebol-brasileiro/atletas/554138?exercicio=2023
239,Bahia - BA,38,Camilo Cándido,https://www.cbf.com.br/futebol-brasileiro/atletas/817259?exercicio=2023
239,Bahia - BA,11,Rafael Ratão,https://www.cbf.com.br/futebol-brasileiro/atletas/354183?exercicio=2023
239,Bahia - BA,10,Biel,https://www.cbf.com.br/futebol-brasileiro/atletas/526885?exercicio=2023
239,Bahia - BA,26,Acevedo,https://www.cbf.com.br/futebol-brasileiro/atletas/793460?exercicio=2023
239,Bahia - BA,9,Everaldo,https://www.cbf.com.br/futebol-brasileiro/atletas/306852?exercicio=2023
239,Bahia - BA,21,Mingotti,https://www.cbf.com.br/futebol-brasileiro/atletas/544426?exercicio=2023
239,Bahia - BA,2,Gilberto,https://www.cbf.com.br/futebol-brasileiro/atletas/307134?exercicio=2023
239,Bahia - BA,4,Kanu,https://www.cbf.com.br/futebol-brasileiro/atletas/355418?exercicio=2023
239,Santos - SP,34,Joao Paulo,https://www.cbf.com.br/futebol-brasileiro/atletas/362877?exercicio=2023
239,Santos - SP,2,Joao,https://www.cbf.com.br/futebol-brasileiro/atletas/294407?exercicio=2023
239,Santos - SP,23,Lucas Lima,https://www.cbf.com.br/futebol-brasileiro/atletas/331937?exercicio=2023
239,Santos - SP,7,Nonato,https://www.cbf.com.br/futebol-brasileiro/atletas/337363?exercicio=2023
239,Santos - SP,9,Marcos Leonardo,https://www.cbf.com.br/futebol-brasileiro/atletas/568013?exercicio=2023
239,Santos - SP,11,Julio Furch,https://www.cbf.com.br/futebol-brasileiro/atletas/818504?exercicio=2023
239,Santos - SP,8,Jean,https://www.cbf.com.br/futebol-brasileiro/atletas/318143?exercicio=2023
239,Santos - SP,28,Joaquim,https://www.cbf.com.br/futebol-brasileiro/atletas/510781?exercicio=2023
239,Santos - SP,16,Dodo,https://www.cbf.com.br/futebol-brasileiro/atletas/187787?exercicio=2023
239,Santos - SP,38,Kevyson,https://www.cbf.com.br/futebol-brasileiro/atletas/646214?exercicio=2023
239,Santos - SP,80,Junior Caiçara,https://www.cbf.com.br/futebol-brasileiro/atletas/191618?exercicio=2023
239,Santos - SP,30,Lucas,https://www.cbf.com.br/futebol-brasileiro/atletas/541268?exercicio=2023
239,Santos - SP,25,Tomás Rincón,https://www.cbf.com.br/futebol-brasileiro/atletas/823241?exercicio=2023
239,Santos - SP,10,Yeferson Soteldo,https://www.cbf.com.br/futebol-brasileiro/atletas/646668?exercicio=2023
239,Santos - SP,19,Dodi,https://www.cbf.com.br/futebol-brasileiro/atletas/354201?exercicio=2023
239,Bahia - BA,1,Danilo Fernandes,https://www.cbf.com.br/futebol-brasileiro/atletas/165830?exercicio=2023
239,Bahia - BA,40,Cicinho,https://www.cbf.com.br/futebol-brasileiro/atletas/185679?exercicio=2023
239,Bahia - BA,79,Matheus Bahia,https://www.cbf.com.br/futebol-brasileiro/atletas/431101?exercicio=2023
239,Bahia - BA,34,Raul Gustavo,https://www.cbf.com.br/futebol-brasileiro/atletas/509667?exercicio=2023
239,Bahia - BA,3,Gabriel Xavier,https://www.cbf.com.br/futebol-brasileiro/atletas/547837?exercicio=2023
239,Bahia - BA,44,Marcos Victor,https://www.cbf.com.br/futebol-brasileiro/atletas/515849?exercicio=2023
239,Bahia - BA,17,Diego Rosa,https://www.cbf.com.br/futebol-brasileiro/atletas/562534?exercicio=2023
239,Bahia - BA,29,Jacare,https://www.cbf.com.br/futebol-brasileiro/atletas/567698?exercicio=2023
239,Santos - SP,1,Vladimir,https://www.cbf.com.br/futebol-brasileiro/atletas/180622?exercicio=2023
239,Santos - SP,88,Bruno Mezenga,https://www.cbf.com.br/futebol-brasileiro/atletas/169000?exercicio=2023
239,Santos - SP,43,Weslley,https://www.cbf.com.br/futebol-brasileiro/atletas/674772?exercicio=2023
239,Santos - SP,12,Gabriel,https://www.cbf.com.br/futebol-brasileiro/atletas/356403?exercicio=2023
239,Santos - SP,97,Luan,https://www.cbf.com.br/futebol-brasileiro/atletas/352508?exercicio=2023
239,Santos - SP,17,Maximiliano,https://www.cbf.com.br/futebol-brasileiro/atletas/826686?exercicio=2023
239,Santos - SP,24,Messias,https://www.cbf.com.br/futebol-brasileiro/atletas/381149?exercicio=2023
239,Santos - SP,22,Morelos,https://www.cbf.com.br/futebol-brasileiro/atletas/826932?exercicio=2023
240,America Saf - MG,1,Matheus,https://www.cbf.com.br/futebol-brasileiro/atletas/168926?exercicio=2023
240,America Saf - MG,3,Iago,https://www.cbf.com.br/futebol-brasileiro/atletas/412852?exercicio=2023
240,America Saf - MG,33,Eder,https://www.cbf.com.br/futebol-brasileiro/atletas/318115?exercicio=2023
240,America Saf - MG,45,Ricardo Silva,https://www.cbf.com.br/futebol-brasileiro/atletas/327667?exercicio=2023
240,America Saf - MG,36,Mateus,https://www.cbf.com.br/futebol-brasileiro/atletas/583842?exercicio=2023
240,America Saf - MG,20,Daniel Borges,https://www.cbf.com.br/futebol-brasileiro/atletas/322852?exercicio=2023
240,America Saf - MG,8,Juninho,https://www.cbf.com.br/futebol-brasileiro/atletas/337261?exercicio=2023
240,America Saf - MG,28,Breno Lemos,https://www.cbf.com.br/futebol-brasileiro/atletas/586745?exercicio=2023
240,America Saf - MG,65,Rodrigo Varanda,https://www.cbf.com.br/futebol-brasileiro/atletas/567402?exercicio=2023
240,America Saf - MG,17,Gonzalo Mastriani,https://www.cbf.com.br/futebol-brasileiro/atletas/779527?exercicio=2023
